id,head,rel,tail,confidence,sentence,time,subject,paper_id
314993,voltage,decrease,resistance,0.917373308118905,"The results obtained indicated that when external resistance was increased, the voltage decreased",2019,Physics_Engineer,2751027.0
314996,cavity,use,reference,0.9387281236502384,"The open and closed cavity FPIs are used as the sensing and reference units, respectively",2019,Physics_Engineer,2783767.0
314998,limitation,take,patients,0.9344893211562376,"Conclusions The presented case clearly documents limitation of PGT-A, and caution which should be taken when the test is offered to patients and particularly when doing interpretation of the results",2019,Biology_Info-science,4729906.0
315000,tunable laser,intend,optical networks,0.9497646913932042,"This work presents the design, implementation and evaluation of a control platform for a Y-Branch tunable laser, which is intended for WDM optical networks applications",2019,Engineer_Info-science,18812707.0
315001,open source,use analyze analyze,researchers,0.9409500662298228,"We present REAVER (Rapid Editable Analysis of Vessel Elements Routine), a freely available open source tool that researchers can use to analyze and quantify high resolution fluorescent images of blood vessel networks, and assess its performance compared t",2019,Biology_Info-science,4733403.0
315010,AFB1,compete,AFB1,0.9644677377549716,"In the presence of AFB1, free AFB1 competed with BSA-AFB1 in the binding to the limited amount of DNA probe, leading to signal decrease",2019,Biology_Info-science,4804424.0
315030,drain,induce,barrier,0.8942434158739456,"Moreover, the subthreshold current, subthreshold slope, threshold voltage, and the drain induced barrier lowering are extracted without numerical iteration",2019,Physics_Engineer,2885672.0
315040,traffic data,extract,Automatic Identification,0.9436221120476838,Marine traffic data are extracted from the Automatic Identification System (AIS) from Shanghai port in 2010 and 2018,2019,Engineer_Info-science,19182112.0
315045,research,tackle,defect,0.9030401971054748,"This research tackles this defect through development of adaptive charge estimators with varying resistors, which fulfil the aptness criterion in the entire operating area",2019,Physics_Engineer,2896194.0
315046,optimization model,build,site,0.948251406143469,"Finally, an optimization model was built to site charging stations in a system with continually increasing EV adoption",2019,Engineer_Info-science,19245311.0
315057,hybrid,have,functions,0.9315526874932588,The hybrid robot has amphibious functions of on-wire crawling and flight,2019,Engineer_Info-science,19389267.0
315064,electrochemical analysis,perform,aqueous electrolyte,0.9114153211360068,The electrochemical analysis is performed with 1M Na 2 SO 4 aqueous electrolyte,2019,Physics_Engineer,2993256.0
315069,optimal controllers,provide,desired output,0.8914690235753817,The results show that the optimal controllers have provided the desired output in terms of stability,2019,Engineer_Info-science,19430378.0
315070,results,vary,disease,0.9030401971054748,"However, the results varied depending on the algorithm and the disease",2019,Biology_Info-science,4953238.0
315076,proposed control,have,strong robustness,0.9004708924659899,"Finally, The simulation results are presented to verify that the proposed control scheme have good operation performance and strong robustness",2019,Engineer_Info-science,19444047.0
315087,designs,base,actuation,0.9387281236502384,This work provides future tunable THz designs based on flexible actuation mechanism to deform the geometrical dimensions between eSRRs microstructures,2019,Physics_Engineer,3029772.0
315088,coordination,consider,variations,0.9111779447320654,The relays coordination considering overall possible topology variations without corresponding probabilities tends to cause unsatisfactory performance of relay settings in operation and even difficulty in determining settings,2019,Engineer_Info-science,19552236.0
315092,function,minimize,operating,0.896604430840561,"One is the conventional function that minimizes overall operating time of the relays, and the other is to minimize the probabilities of loss of selectivity under network topology variations",2019,Engineer_Info-science,19552236.0
315094,algorithm,implement,sleep,0.8872966301155124,"Motivated by the processes that are known to be involved in sleep generation in biological networks, we developed an algorithm that implements a sleep-like phase in artificial neural networks (ANNs)",2019,Biology_Info-science,4984894.0
315098,composition,introduce,detail,0.9111779447320654,"The overall composition, sensor design and interrogation scheme are introduced in detail",2019,Engineer_Info-science,19559801.0
315099,responses,collect,areas,0.944056173886228,The variations with the orientation angle of the VV/HH and HV/HH responses collected over these areas are almost identical whatever the sensor,2019,Biology_Info-science,5001531.0
315100,markers,track,motion capture,0.9030401971054748,"Infrared reflective markers are attached to a camera and human head, and the markers are tracked by a motion capture system",2019,Engineer_Info-science,19562504.0
315110,component,break,symmetry,0.9052256377408016,"However, the orthogonality between SOT and PMA prevents deterministic directional switching without an additional device component that breaks the symmetry, such as an external magnetic field or complex physical structure; not only do these components com",2019,Physics_Engineer,3097922.0
315111,topology,combine,battery pack,0.9111779447320654,"To optimize the use of energy of battery pack in Battery Monitoring System ""BMS"" application, a hybrid topology combining battery pack with supercapacitors has been chosen",2019,Engineer_Info-science,19644268.0
315118,commercial solutions,impede,implementation,0.948251406143469,"In smaller companies where connectivity is not a concern, costly commercial solutions will impede the implementation of surveillance and compliance options",2019,Biology_Info-science,5078921.0
315124,voltage,measure,PVDF,0.9250606141558616,The results of the FIV tests allowed confirming that the standard deviation of the voltage signal measured by the PVDF tube is related to the flow rate,2019,Physics_Engineer,3144315.0
315125,machine,locate differently,source,0.9195436769476734,Flux switching machine (FSM) and conventional synchronous machine (SM) locate flux source differently from each other and it directly affects thermal management knowing that both operate with synchronous speed,2019,Engineer_Info-science,19673523.0
315127,signal,generate,flow rate,0.9180804252893388,"Despite this, a strong relationship between the signal generated by the PVDF tube and the flow rate that induced this vibration has proven the potential applicability of the PVDF tube as a water flowmeter",2019,Physics_Engineer,3144315.0
315137,CaaS,incorporate more fully,operators,0.9176583691170586,"Rather than using the traditional MaaS broker, CaaS incorporates operators more fully and utilises their commercial self-interest to deliver commercially viable and attractive integrated public transport solutions to consumers",2019,Engineer_Info-science,19845215.0
315138,complexity,associate,CV events,0.9530647582435334,Moderate or great complexity CHD was associated with more CV events during gestation than simple CHD,2019,Biology_Info-science,5107696.0
315140,mobility,facilitate,employer,0.9266232318014764,Job mobility facilitates productive employer-employee matches,2019,Engineer_Info-science,19858899.0
315143,connectors,exhibit,attenuation,0.9030401971054748,The connectors exhibit small attenuation,2019,Engineer_Info-science,19972424.0
315149,angle,depend,velocity,0.9052256377408016,Results highlight that the final steered angle does not depend on the velocity profile but depends on the average mean velocity of the flow,2019,Physics_Engineer,3174831.0
315150,experiments,take,laboratory,0.9372494423173456,The experiments have been taken on a laboratory prototype to verify the effectiveness of the proposed fault diagnosis and tolerance schemes,2019,Biology_Info-science,5140866.0
315151,power conversion,associate,series,0.9052256377408016,"The paper deals with arrays of numerous power conversion cells, associated in series and/or in parallel to build larger step up or step down direct current (DC)/DC isolated converters",2019,Engineer_Info-science,20059440.0
315152,time,depend,velocity profile,0.9111779447320654,"However, flow measurement will be affected by the velocity profile since the propagating time depends upon the velocity profile",2019,Physics_Engineer,3174831.0
315159,fault,occur,feeder,0.9180804252893388,"Sympathetic tripping is an undesirable event that occurs when DGs sources are mistakenly disconnected because a fault occurs at a feeder near another DG source, and this fault is not quickly eliminated by network overcurrent protection",2019,Biology_Info-science,5163355.0
315169,transportation networks,accelerate,trends,0.9007893540927564,"Autonomous vehicles are potentially changing the economics of ownership as well as the use of the transportation networks, which will likely accelerate trends towards greater use of app-based ride hailing and/or sharing by private transportation network c",2019,Engineer_Info-science,20550461.0
315173,antivirus software,by scan,malware samples,0.9199569125504766,"Analysis of antivirus software is done by scanning malware samples in the Virus Total by seeing the most scanning results, then proceed to find out the characteristics of the tested malware samples",2019,Biology_Info-science,5180105.0
315175,Milestone,propose,Power Electronics,0.9485479188231728,"This was a historic event, since it was the first IEEE Milestone proposed by the IEEE Power Electronics Society (PELS)",2019,Engineer_Info-science,20564176.0
315178,controllability,obtain,stability,0.8817598924294554,"The results show that using the proposed independent control system, better controllability can be obtained with higher stability and fast response",2019,Engineer_Info-science,20635142.0
315189,machine,cause,time,0.9263885990887476,"High set up times in this machine causes, excessive idle time, low productivity, and complains due to tardy orders",2019,Engineer_Info-science,20680444.0
315193,framework,embed,machine,0.8697204766739571,"This paper proposes a novel framework that embeds machine learning (ML) and multidimensional scaling (MDS) techniques, for efficient prediction of patient response to antiretroviral therapy (ART)",2019,Biology_Info-science,5243921.0
315196,datasets,compare,datasets,0.9449486126097172,"Similar changes were noticed for the RNA, as more FRNA copies clustered below the BRNA for the Akwa-Ibom datasets, compared to the Stamford datasets",2019,Biology_Info-science,5243921.0
315201,sources,generate,load,0.9385482820822948,"Local principal stress concentration was found to exist around two micro-pores at the initial stage, thus inducing two crack sources; as the load increased, more crack sources were generated and steadily propagated through void growth and coalescence unde",2019,Physics_Engineer,3282996.0
315202,SVM classifier,use,vector,0.9575503181980796,"Finally, SVM classifier is used to identify the residual vector",2019,Biology_Info-science,5282368.0
315207,channel capacity,obtain,technique,0.9387281236502384,"In fact, it is proved that for stabilizing a control system over the parallel Gaussian channels, it suffices that the Shannon channel capacity obtained by the water filling technique is greater than the sum of the logarithm of the unstable eigenvalues mag",2019,Physics_Engineer,3301280.0
315214,factors,increase,options,0.9111779447320654,These two factors increase the number of options concerning the laser source and may also help to make the system inherently eye safe,2019,Physics_Engineer,3308678.0
315217,systems,utilize,technique,0.961827916051884,"These results show an interesting potential especially for future low-cost SLR systems that may utilize this technique to achieve competitive performance with small, low-energy lasers",2019,Physics_Engineer,3308678.0
315218,performance,arise,developers,0.953914240239106,"Furthermore, the performance data of each approach often arise from different manufacturers and developers, which usually have some interest in the dispute",2019,Engineer_Info-science,21277729.0
315223,temperature,reach,dew point,0.941727566725685,The measurements shows that sometimes the air temperature and the temperature on surfaces reaches dew point and therefore the condensate starts to format,2019,Physics_Engineer,3330411.0
315234,obtained results,agree,radiometric,0.9111779447320654,The obtained results agree with biostratigraphic and radiometric data,2019,Biology_Info-science,5368854.0
315237,study,collect from,respondents,0.9929999709129332,The data in this study were collected through questionnaire using Likert scale from 119 respondents who had transaction at least once in the last three months at PT Tokopedia,2019,Biology_Info-science,5395728.0
315241,algorithm,simplify,network,0.896604430840561,"A lumped two-dimensional (2D) thermal resistance network is developed, and a numerical algorithm is proposed to simplify this network",2019,Engineer_Info-science,21437490.0
315245,patients,present,Rating Scale,0.9379034816638484,"In a first study, patients and their relatives were presented with the Memory Awareness Rating Scale",2019,Biology_Info-science,5426051.0
315249,circuit,employ,measurement,0.9120742427797042,"Specified in the newly approved IEEE Std 1812, a short-circuit test can be employed, in combination with an open-circuit measurement, in order to determine the back emf and the synchronous inductance",2019,Physics_Engineer,3397761.0
315252,inspection robot,introduce,paper,0.9205578370056476,"An aero-engine inspection robot (AEIR) is introduced in this paper with the capability of tactile exploration and navigation inside an unknown engine environment, which is aimed at damage detection for engine blades",2019,Engineer_Info-science,21581521.0
315255,control method,use,continuum robot,0.9111779447320654,"In addition, in order to navigate the continuum robot, a control method is used to control the continuum robot",2019,Engineer_Info-science,21581521.0
315260,data,capture,human trajectories,0.8772656277736296,"With the development and prevalence of mobile sensors, large volumes of data that can capture human trajectories are generated and provide researchers with more adequate and accurate data to study human trajectories and location predictions",2019,Biology_Info-science,5437856.0
315264,learning algorithm,predict,postoperative,0.9256263201643982,We sought to compare similar benchmarks to a deep-learning algorithm predicting postoperative 30-day mortality,2019,Biology_Info-science,5440530.0
315267,patients,undergo,surgery,0.8942434158739456,"Methods We constructed a multipath convolutional neural network model using patient characteristics, co-morbid conditions, preoperative laboratory values, and intraoperative numerical data from patients undergoing surgery with tracheal intubation at a sin",2019,Biology_Info-science,5440530.0
315276,manufacturing,integrate,Industry,0.9314904193639496,A smart manufacturing ecosystem integrated with Industry 4,2019,Engineer_Info-science,21943609.0
315277,data set,use,study,0.9111779447320654,"The data set used in this study, are real data collected from our test bed, which is a living lab in the Newcastle University",2019,Biology_Info-science,5441227.0
315281,stages,not drastically affect,efficiency,0.9111779447320654,The added stages do not drastically affect overall device efficiency,2019,Engineer_Info-science,21979943.0
315283,Scopus,include pubmed,December,0.9210233335200771,"We searched Scopus (including MEDLINE) and Pubmed, and key publications through December, 2016",2019,Biology_Info-science,5454942.0
315284,reflection,switch,voltages,0.9111779447320654,"Such a metamaterial is achieved by incorporating PIN diodes into a typical metamaterial absorber, where the absorption and reflection functions can be switched by biased voltages",2019,Physics_Engineer,3515259.0
315290,analizar,las,aplicaciones,0.9369813267476892,"En esta tesis nos centramos en analizar como las aplicaciones de Android evolucionan, centrando nuestra investigacion en la seguridad y la privacidad",2019,Engineer_Info-science,22007871.0
315293,inaccurate,cause,line resistance,0.9186941924198344,"In order to satisfy the voltage stability requirements of island DC microgrids, the problem of inaccurate load power dispatch caused by line resistance must be solved and the defects of centralized communication and control must be overcome",2019,Engineer_Info-science,22046777.0
315297,interferometry,offer,advantages,0.9111779447320654,Spectrally controlled interferometry offers advantages for radius of curvature measurements for spherical optics by removing the catseye position during measurement and exploiting the inherent ability to measure absolute distances without mechanical compe,2019,Physics_Engineer,3528039.0
315304,analysis,use,method,0.9100029960835064,The conclusion of this research is that AHP analysis can be used as a method to take accurate decision in determining the location of sugarcane factory in certain area of sugarcane farming business development,2019,Engineer_Info-science,22076736.0
315313,proposed approach,test,systems,0.9350487017263313,"The proposed approach is then tested on IEEE test systems for applications such as supervisory voltage control and islanding, and results in excellent identification of mutually decoupled sub-networks within a large power network",2019,Engineer_Info-science,22103174.0
315315,main stages,take,into account,0.9329156546550058,"There are four main stages that should be taken into account in the organization of the process of adaptation of workers in the enterprises of railway transport, namely assessment, orientation, activity and functioning",2019,Engineer_Info-science,22111434.0
315318,attributes,base,language,0.9105129651916236,This research divides the navigational situation of a ship into entities and attributes based on the ontology model and Protege language,2019,Engineer_Info-science,22136157.0
315321,performance,compare,centrality measures,0.9387281236502384,The performance of GRCC is compared with other centrality measures to show that the robust control centrality is highly dependent on out-closeness centrality and control centrality,2019,Biology_Info-science,5541197.0
315324,observation,matrices,signal,0.9030401971054748,(3) The observation matrices for the signal and the degraded signal,2019,Biology_Info-science,5548431.0
315327,system,matrices,signal,0.9030401971054748,(4) The system matrices for the signal and the degraded signal,2019,Biology_Info-science,5548431.0
315331,spacecraft,get,local information,0.858772576540734,It is possible to have conflicts of destination point selections since all spacecraft can only get local information,2019,Engineer_Info-science,22303583.0
315332,measurements,need,protocol,0.9320111551042786,"Compared to the common protocols protecting the quantum states and entanglements by using weak measurements and their reversals, no time-consuming weak measurements are needed in the present protocol and consequently, it is much faster",2019,Biology_Info-science,5557697.0
315334,spacecraft,do,continuous optimization,0.9030401971054748,"In this paper, three different target allocation strategies are designed, so that each spacecraft can do continuous selection and optimization, and finally determine a non-conflict target matching to complete the formation reconstruction task",2019,Engineer_Info-science,22303583.0
315340,fault location,conduct,order,0.944056173886228,Simulation using MATLAB/SIMULINK and calculation of fault location is conducted in order to investigate the possibility of finding fault location based on voltage sag readings that the smart meter would measure at each house,2019,Engineer_Info-science,22377985.0
315341,paper,address,issue,0.9030401971054748,This paper addresses the issue by developing a protocol for evaluating the coherence between an embedding space and a given cognitive model,2019,Biology_Info-science,5575914.0
315344,environments,limit,space,0.8942434158739456,"To demonstrate the capabilities of the system, we perform random exploration of environments limiting the work-space of the sensorized robot",2019,Engineer_Info-science,22386879.0
315347,device,represent,solution,0.9030401971054748,"Moreover, owing to the very simple operating principle, the device represents a compact, cost-effective, and easy-to-operate solution",2019,Engineer_Info-science,22387946.0
315359,Research,conclude,October,0.9324144673478684,"Research on PubMed, EMBASE, and SCOPUS was performed and concluded on October 15, 2018",2019,Biology_Info-science,5611763.0
315362,mechanisms,alleviate,difficulties,0.9256263201643982,"We present our findings as a step toward designing user-adaptive support mechanisms to alleviate these difficulties with MSNVs, and provide suggestions on how our results can be leveraged for creating a set of meaningful interventions for future evaluatio",2019,Biology_Info-science,5616592.0
315371,learning model,call,transmission,0.9111779447320654,5-relevant haze transmission and propose a learning model called the transmission filtering network,2019,Biology_Info-science,5678333.0
315372,prototype,beamformer,integrates,0.8961335868436368,The prototype beamformer IC integrates 64 4GS/s sub-ADCs and digital processing to generate four simultaneous beams,2019,Physics_Engineer,3860434.0
315374,person,react,visual stimuli,0.943298909360718,It is a visual test that involves measuring the speed at which a person reacts to visual stimuli over a fixed time frame (e,2019,Biology_Info-science,5686797.0
315383,values,distribute,servers,0.8942434158739456,Keys and values are distributed across back-end servers in such scale-out systems,2019,Engineer_Info-science,22825954.0
315387,learning strategy,base,uncertainty,0.9186941924198344,We then design an active learning strategy based on the dropout uncertainty to place new sensors in the domain in order to improve the predictions of DNNs,2019,Biology_Info-science,5695986.0
315390,databases,yield,relevant studies,0.9990000128746032,"Data Sources A search of the MEDLINE, Cochrane Central Register of Controlled Trials, and Embase databases yielded 397 relevant studies from inception to June 10, 2018",2019,Biology_Info-science,5714748.0
315394,differential equation,relate,voltage,0.9111779447320654,Our method is based on a differential equation relating the voltage at the output of an operational amplifier $U_0$ and the difference between the input voltages ($U_+$ and $U_-$) which has been derived,2019,Physics_Engineer,3916724.0
315395,effectiveness,evaluate,experiments,0.97076135617588,"Finally, the effectiveness of the proposed SRC is evaluated in experiments that are conducted on an electric load emulator test bench",2019,Engineer_Info-science,22881558.0
315396,database,represent,similarity,0.9387281236502384,"from the Gene bank database representing maximum similarity with stn gene when subjected to multiple sequence alignment, and the phylogenetic tree was constructed based on the comparative analysis of related sequences at the nucleotide level",2019,Biology_Info-science,5717780.0
315404,work,present,process,0.9472929138282772,This work presents a novel process to form SiNx films and process for membranes with excellent mechanical properties for micro-electro-mechanical systems application as well as integration as IR waveguide for photonic application,2019,Physics_Engineer,3955683.0
315410,phantom,fill,radioactive,0.9111779447320654,Extrinsic resolution was assessed using a capillary source of 99mTc placed successively in air and in a cylindrical phantom filled with non-radioactive water,2019,Physics_Engineer,4027703.0
315411,Analysis of variance,use,data,0.913197594301744,Analysis of variance 2 path (ANOVA) was used to analys the data,2019,Biology_Info-science,5761292.0
315415,simulation,indicate,result,0.9030401971054748,Main problem of our study with the system is how to decrease (cost and time) and improve it by intelligent function with GA create two or more back up of distributed node depend on time; route calculation saves as a backup map to direct switch without any,2019,Engineer_Info-science,23122736.0
315421,electric vehicles,promise,cables,0.9186941924198344,Charging electric vehicles wirelessly is promising because of its convenience as well as saving of charging cables,2019,Engineer_Info-science,23126824.0
315426,adversarial perturbation,use,data,0.9477002800201834,Current adversarial perturbation methods are used for data poisoning with minimal perturbations of the raw data such that the machine learning model's performance is adversely impacted while the human vision cannot perceive the difference in the poisoned ,2019,Biology_Info-science,5787977.0
315428,Dielectric elastomers,regard,artificial muscles,0.883042269491254,Abstract Dielectric elastomers have been regarded as truly artificial muscles for their electro-mechanical (EM) actuation performance,2019,Physics_Engineer,4051590.0
315429,generated power,use,equipment,0.9111779447320654,This generated power will be used in household electrical equipment,2019,Engineer_Info-science,23150845.0
315430,perturbation,help adversely impact,human perception,0.9256263201643982,"In addition, the maximal nature of perturbation helps adversely impact human perception in classifying hidden attribute apart from impacting model performance",2019,Biology_Info-science,5787977.0
315433,they,require,voltages,0.6155020116081594,"However, they require large driving voltages to present adequate actuation strains",2019,Physics_Engineer,4051590.0
315434,virtual robot,create with,robot,0.9929999709129332,"With this method, a virtual robot prototype can be created quickly with the imported 3D robot model, virtual joints, and virtual sensors, and then the navigation simulation can be carried out using the virtual prototype with the algorithm script in the vi",2019,Engineer_Info-science,23186264.0
315435,robot,import,Unity,0.9374058759955192,"Thirdly, taking the Mecanum wheel mobile robot as an example, the 3D robot model is imported into Unity3D, and the virtual joint, sensor, and navigation algorithm scripts are added to the model",2019,Engineer_Info-science,23186264.0
315439,studies,publish,January,0.9105129651916236,"Study design We searched PubMed, EMBASE, Web of Knowledge, Africa Journal Online, and Global Index Medicus to identify studies published from January 2000 to April 2018",2019,Biology_Info-science,5805705.0
315447,paper,design,business model,0.8776011732811596,"Aiming to these targets, the paper designs a business model integrating investment and consulting services into distributed photovoltaic energy system",2019,Physics_Engineer,4105209.0
315449,converter,take,consideration,0.9344893211562376,", DC/DC and DC/AC converter units, are taken into consideration and component-, converter- and system-level reliability is assessed",2019,Engineer_Info-science,23193827.0
315451,higher reliability,achieve,configuration,0.8997345737322758,5 kWh battery system has shown that higher reliability is achieved for DC-coupled configuration,2019,Engineer_Info-science,23193827.0
315453,solar cells,make,deposition,0.9111779447320654,8) solar cells were made by vacuum deposition,2019,Physics_Engineer,4143683.0
315457,En el caso,los,componentes,0.9484105067993148,"En el caso de un vehiculo electrico, los componentes que integran su tren de potencia son el sistema de carga, la bateria, el conversor DC/DC o DC/AC, el motor electrico y la transmision",2019,Engineer_Info-science,23195650.0
315460,obtained results,improve,capabilities,0.8477538091726738,"The obtained results have improved the robot capabilities in terms of efficiency, autonomy, and usefulness, as reported in our publications",2019,Engineer_Info-science,23379084.0
315471,target object,touch,conditions,0.9385482820822948,"In such conditions, the target object touches or is covered by adjacent obstacle objects, thus rendering traditional grasping techniques ineffective",2019,Engineer_Info-science,23522065.0
315472,pressure gradient,analyze,method,0.9532908702209713,"In this work, a new simplified method to find the fluidity enhancement of a non-Newtonian liquid under a pulsating (time-dependent) pressure gradient is analyzed",2019,Physics_Engineer,4183730.0
315474,Battery,have,application,0.9340463819568752,"Battery ES, as the standby power supply, has a vast user side application",2019,Engineer_Info-science,23546731.0
315480,proposed method,increase,sensorless,0.9111779447320654,"Hence, the proposed method increases the sensorless driver efficiency and its application scope",2019,Engineer_Info-science,23571351.0
315481,proposed method,confirm,experimental tests,0.9411318115339984,The effectiveness of the proposed method is then confirmed with computer simulation and experimental tests,2019,Engineer_Info-science,23571351.0
315484,Dalam penelitian ini,menggunakan,synthetic aperture,0.9329286852051248,Dalam penelitian ini menggunakan 33 data synthetic aperture,2019,Engineer_Info-science,23614650.0
315487,Sentinel,digabungkan,menghasilkan,0.957537172965877,radar (SAR) Sentinel-1A yang digabungkan sehingga menghasilkan atmospheric,2019,Engineer_Info-science,23614650.0
315493,analysis,perform,interferometry,0.9105129651916236,analysis was performed to produce interferometry SAR (InSAR) time series using,2019,Engineer_Info-science,23614650.0
315497,optical properties,require,biomedical applications,0.9532908702209713,"The proposed algorithm would be of help in biomedical applications, where real-time monitoring optical properties is required",2019,Biology_Info-science,5961753.0
315502,robots,require,training,0.9186941924198344,"Unfortunately, most of these robots require human input for training in order to do tasks in indoor environments",2019,Engineer_Info-science,23658423.0
315503,Breast Cancer,for perform,experimentations,0.928319312100383,"In this paper, Breast Cancer Coimbra Dataset (BCCD) has been considered for performing experimentations",2019,Biology_Info-science,5977818.0
315507,couplers,transmit,light,0.9180804252893388,Hybrid GeSbS-to-Si butt couplers and adiabatic couplers transmitting light between GeSbS and Si single-mode waveguides were further developed,2019,Physics_Engineer,4304471.0
315509,solutions,represent,competitors,0.9111779447320654,"However, this is only an interim result, because these payment solutions represent models that are constantly imitated and improved by competitors",2019,Engineer_Info-science,23939226.0
315510,objective,suggest,model,0.9111779447320654,An objective framework was suggested by this model to interpret the efficiency of the developed adsorption system,2019,Physics_Engineer,4311098.0
315515,robot,house,components,0.8872966301155124,The rigid frame reconfigures its structure to protect the central part of the robot that houses sensitive components from a crash to the ground,2019,Engineer_Info-science,23963118.0
315521,Motor skills,emerge,movements,0.9030401971054748,Motor skills emerge when practicing individual movements enables the motor system to extract building instructions that facilitate the generation of future diverse movements,2019,Biology_Info-science,6067525.0
315539,theoretical considerations,propose for,collimation,0.9929999709129332,"While collimator features have been extensively investigated in the context of nuclear imaging, no theoretical considerations have been proposed for the specific 1D collimation systems developed in the context of ion-range verification during hadrontherap",2019,Physics_Engineer,4386551.0
315543,automation systems,consist,electrical components,0.9111779447320654,Modern automation systems consist of assemblies of mechanical and electrical components commanded through digital controllers,2019,Engineer_Info-science,24418071.0
315549,output,enter,propagator,0.944056173886228,The output data from SIL enter to orbit propagator then electrical currents of Helmholtz coils produce by programmable power supplier with respect to the orbit specifications,2019,Physics_Engineer,4398221.0
315560,studies,enable,manufacturing,0.8872966301155124,Several studies and techniques that are used to enable smart manufacturing are reviewed,2019,Engineer_Info-science,24521427.0
315571,aware recommender systems,apply,analysis,0.913197594301744,Context-aware recommender systems (CARSs) apply sensing and analysis of user context in order to provide personalized services,2019,Biology_Info-science,6204842.0
315573,generation,have,firm innovation,0.8817598924294554,"The results show that knowledge generation, storage and application have significant and positive effect on firm innovation",2019,Engineer_Info-science,24710763.0
315576,dissertation,base,data collection,0.9030401971054748,This dissertation is based on data collection from various participants from the Indian automobile industry,2019,Engineer_Info-science,24861900.0
315578,concrete,subject,ultraviolet,0.9030401971054748,"According to the above method, the concrete is subjected to freeze-thaw cycle and ultraviolet aging, and the finite element model is established by using uniaxial compression test to obtain parameters",2019,Physics_Engineer,4537035.0
315579,Displacement,use,machine tools,0.9111779447320654,"Displacement measuring systems are used in robotics, precision machine tools and other technological equipment, where exist abundant heat sources",2019,Engineer_Info-science,24867504.0
315580,robots,communicate indirectly,method,0.926410645929876,The stigmergy mechanism refers to an interactive method in which robots communicate indirectly through the pheromone left in the environment by robots,2019,Biology_Info-science,6221693.0
315584,results,support,hypothesis,0.9030401971054748,The results support the hypothesis and promote its potential for outer-space heat transfer application,2019,Physics_Engineer,4548884.0
315586,RFID tags,arrange,environment,0.9683335768001808,"In these investigations, RFID tags which are very cheap and convenient are arranged in the environment as carriers of the pheromones for indirect communication among robots",2019,Biology_Info-science,6221693.0
315588,Robots,write,pheromones,0.8942434158739456,"Robots read and write the vectorial pheromones while moving in the environment, and determine their behaviours through the vectorial pheromones",2019,Biology_Info-science,6221693.0
315595,data,transmit at,mbps,0.9929999709129332,Vehicles move ar a certain speed and the data is transmitted at 30 Mbps,2019,Engineer_Info-science,24909845.0
315599,Electric utilities,use automatic reclosing limit,interruptions,0.8583748249202758,Electric utilities commonly use automatic reclosing to limit the duration of interruptions to customers,2019,Engineer_Info-science,24987926.0
315600,machine,base,energy,0.9534297076870546,This paper presents a one-dimensional numerical analysis for a miniaturized pulse tube in a (G-MPTC) machine based on energy and mass conservation equations and solving them by using a stable numerical scheme,2019,Physics_Engineer,4605664.0
315607,Model predictive control,draw,attention,0.9216169339561846,Model predictive control (MPC) has drawn significant attention from the power electronics research community in the last decade,2019,Engineer_Info-science,25047544.0
315615,listeners,listen,speaker,0.8872966301155124,"The listeners have to listen to what the speaker delivered about, because the speaker conveys something that can be important",2019,Engineer_Info-science,25100238.0
315617,projections,limit,number,0.9320111551042786,"That is, the number of the learned projections is limited by the number of class",2019,Biology_Info-science,6311359.0
315618,Monitoring,become,task,0.944632568273826,Monitoring all the suspects soon becomes an impossible task,2019,Biology_Info-science,6320386.0
315621,association,need,time,0.9186941924198344,Traffic and safety association need certain time info and the expressed info involves death or life decisions,2019,Biology_Info-science,6326315.0
315623,paper,present,exploratory study,0.8776011732811596,"Toward addressing this need, this paper presents an exploratory study into a scalable computational approach for design thinking assessment",2019,Engineer_Info-science,25385251.0
315626,sample,include,dyads,0.9990000128746032,"Our sample includes 154 dyads of customers (patients) and service employees (doctors), who were surveyed after a patient and a doctor completed a health consultation, diagnosis or treatment",2019,Biology_Info-science,6341860.0
315629,IoT devices,include,wearables,0.9266232318014764,"IoT devices includes health implants, sports wearables, smart burglary alarms, smart thermostats, smart electrical appliances, and many more",2019,Biology_Info-science,6343150.0
315634,encoder,consist,parts,0.9030401971054748,The encoder consists of two parts: a sensitive structure and analog readout circuit,2019,Engineer_Info-science,25467912.0
315641,local patterns,define,subsets,0.9030401971054748,"They can identify local patterns defined by subsets of genes and subsets of samples, which cannot be detected by traditional clustering algorithms",2019,Biology_Info-science,6377135.0
315642,neighboring objects,locate,influence,0.9030401971054748,"To account for the mutual influence of objects in finite-element geomechanical models, it is proposed to limit the deformation computation zone and adjust accordingly the settlement of the object, ground surface, and neighboring objects located in the inf",2019,Physics_Engineer,4712216.0
315644,results,produce in,gene expression datasets,0.9929999709129332,"In this analysis, results were produced by 10 algorithms from the literature in 19 gene expression datasets",2019,Biology_Info-science,6377135.0
315647,mobile manipulators,face,major challenges,0.9154425243380712,"In conclusion, we suggest that mobile manipulators still face three major challenges: uncertainty in high-dimensional space, highly coupled dynamic nonlinearity, real-time performance of dynamic task planning",2019,Engineer_Info-science,25520922.0
315654,devices,have,processing power,0.9336116648374816,Such devices usually have a wide range of high-resolution sensors but only a limited processing power and constrained energy supply,2019,Engineer_Info-science,25636166.0
